disciplina,area,durata_anni,territorio,tipo_territorio,contratti_annui_totali,contratti_quinquennio_2026_2031,tasso_abbandono_stimato,nuovi_specialisti_effettivi_5anni,stock_medici_attivi,quota_pensionandi_60plus,pensionamenti_stimati_2026_2031,delta_demografico_target_pct,target_demografico,qol_score_base,notti_mese,reperibilita_mese,ore_settimanali,classe_rischio_legale,indice_burnout,rep_lorda_annua,rep_netta_annua,rep_privato_stimato
Genetica medica,Servizi,4,Basilicata,Regione,1,5,0.04,5,2,0.399,1,-4.41,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,Calabria,Regione,2,10,0.04,10,6,0.399,2,-2.33,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,Campania,Regione,7,35,0.04,34,19,0.38,7,-1.77,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,Emilia-Romagna,Regione,5,25,0.04,24,15,0.38,6,0.99,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,Friuli-Venezia Giulia,Regione,1,5,0.04,5,4,0.38,2,-0.45,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,Lazio,Regione,7,35,0.04,34,19,0.38,7,-0.4,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,Liguria,Regione,2,10,0.04,10,5,0.399,2,0.13,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,Lombardia,Regione,12,60,0.04,58,34,0.361,12,0.82,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,Marche,Regione,2,10,0.04,10,5,0.38,2,-0.81,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,Molise,Regione,0,0,0.04,0,1,0.399,0,-3.24,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,Piemonte,Regione,5,25,0.04,24,14,0.38,5,-0.21,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,Puglia,Regione,5,25,0.04,24,13,0.38,5,-2.15,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,Sardegna,Regione,2,10,0.04,10,5,0.38,2,-3.2,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,Sicilia,Regione,6,30,0.04,29,16,0.399,6,-1.88,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,Toscana,Regione,4,20,0.04,19,12,0.38,5,-0.3,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,Umbria,Regione,1,5,0.04,5,3,0.38,1,-1.16,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,Valle d'Aosta,Regione,0,0,0.04,0,1,0.38,0,-0.55,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,Veneto,Regione,6,30,0.04,29,16,0.361,6,-0.1,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,P.A. Bolzano,Regione,1,5,0.04,5,2,0.361,1,1.62,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Genetica medica,Servizi,4,P.A. Trento,Regione,1,5,0.04,5,2,0.361,1,1.32,totale,92.3,0.0,0.5,38,1,40,108000.0,59400.0,32000.0
Igiene e medicina preventiva,Servizi,4,Italia (Nazionale),Nazionale,560,2800,0.12,2464,3000,0.38,1140,-0.5,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Abruzzo,Regione,12,60,0.12,53,64,0.38,24,-1.18,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Basilicata,Regione,5,25,0.12,22,27,0.399,11,-4.41,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Calabria,Regione,17,85,0.12,75,93,0.399,37,-2.33,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Campania,Regione,53,265,0.12,233,283,0.38,108,-1.77,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Emilia-Romagna,Regione,43,215,0.12,189,228,0.38,87,0.99,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Friuli-Venezia Giulia,Regione,11,55,0.12,48,61,0.38,23,-0.45,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Lazio,Regione,54,270,0.12,238,291,0.38,111,-0.4,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Liguria,Regione,14,70,0.12,62,77,0.399,31,0.13,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Lombardia,Regione,96,480,0.12,422,512,0.361,185,0.82,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Marche,Regione,14,70,0.12,62,75,0.38,28,-0.81,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Molise,Regione,3,15,0.12,13,15,0.399,6,-3.24,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Piemonte,Regione,40,200,0.12,176,217,0.38,82,-0.21,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Puglia,Regione,37,185,0.12,163,197,0.38,75,-2.15,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Sardegna,Regione,15,75,0.12,66,79,0.38,30,-3.2,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Sicilia,Regione,45,225,0.12,198,243,0.399,97,-1.88,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Toscana,Regione,35,175,0.12,154,186,0.38,71,-0.3,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Umbria,Regione,8,40,0.12,35,43,0.38,16,-1.16,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Valle d'Aosta,Regione,1,5,0.12,4,6,0.38,2,-0.55,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,Veneto,Regione,46,230,0.12,202,247,0.361,89,-0.1,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,P.A. Bolzano,Regione,5,25,0.12,22,28,0.361,10,1.62,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Igiene e medicina preventiva,Servizi,4,P.A. Trento,Regione,5,25,0.12,22,28,0.361,10,1.32,totale,90.7,0.0,1.0,38,1,40,89300.0,49100.0,13300.0
Medicina del lavoro,Servizi,4,Italia (Nazionale),Nazionale,190,950,0.1,855,520,0.38,198,-0.5,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Abruzzo,Regione,4,20,0.1,18,11,0.38,4,-1.18,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Basilicata,Regione,2,10,0.1,9,5,0.399,2,-4.41,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Calabria,Regione,6,30,0.1,27,16,0.399,6,-2.33,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Campania,Regione,18,90,0.1,81,49,0.38,19,-1.77,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Emilia-Romagna,Regione,14,70,0.1,63,39,0.38,15,0.99,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Friuli-Venezia Giulia,Regione,4,20,0.1,18,11,0.38,4,-0.45,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Lazio,Regione,18,90,0.1,81,50,0.38,19,-0.4,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Liguria,Regione,5,25,0.1,22,13,0.399,5,0.13,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Lombardia,Regione,32,160,0.1,144,89,0.361,32,0.82,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Marche,Regione,5,25,0.1,22,13,0.38,5,-0.81,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Molise,Regione,1,5,0.1,4,3,0.399,1,-3.24,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Piemonte,Regione,14,70,0.1,63,38,0.38,14,-0.21,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Puglia,Regione,12,60,0.1,54,34,0.38,13,-2.15,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Sardegna,Regione,5,25,0.1,22,14,0.38,5,-3.2,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Sicilia,Regione,15,75,0.1,68,42,0.399,17,-1.88,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Toscana,Regione,12,60,0.1,54,32,0.38,12,-0.3,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Umbria,Regione,3,15,0.1,14,8,0.38,3,-1.16,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Valle d'Aosta,Regione,0,0,0.1,0,1,0.38,0,-0.55,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,Veneto,Regione,16,80,0.1,72,43,0.361,16,-0.1,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,P.A. Bolzano,Regione,2,10,0.1,9,5,0.361,2,1.62,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina del lavoro,Servizi,4,P.A. Trento,Regione,2,10,0.1,9,5,0.361,2,1.32,totale,94.8,0.0,0.0,38,1,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Italia (Nazionale),Nazionale,88,440,0.03,427,100,0.38,38,-0.5,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Abruzzo,Regione,2,10,0.03,10,2,0.38,1,-1.18,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Basilicata,Regione,1,5,0.03,5,1,0.399,0,-4.41,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Calabria,Regione,3,15,0.03,15,3,0.399,1,-2.33,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Campania,Regione,8,40,0.03,39,9,0.38,3,-1.77,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Emilia-Romagna,Regione,7,35,0.03,34,8,0.38,3,0.99,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Friuli-Venezia Giulia,Regione,2,10,0.03,10,2,0.38,1,-0.45,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Lazio,Regione,9,45,0.03,44,10,0.38,4,-0.4,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Liguria,Regione,2,10,0.03,10,3,0.399,1,0.13,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Lombardia,Regione,15,75,0.03,73,17,0.361,6,0.82,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Marche,Regione,2,10,0.03,10,3,0.38,1,-0.81,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Molise,Regione,0,0,0.03,0,1,0.399,0,-3.24,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Piemonte,Regione,6,30,0.03,29,7,0.38,3,-0.21,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Puglia,Regione,6,30,0.03,29,7,0.38,3,-2.15,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Sardegna,Regione,2,10,0.03,10,3,0.38,1,-3.2,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Sicilia,Regione,7,35,0.03,34,8,0.399,3,-1.88,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Toscana,Regione,5,25,0.03,24,6,0.38,2,-0.3,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Umbria,Regione,1,5,0.03,5,1,0.38,0,-1.16,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Valle d'Aosta,Regione,0,0,0.03,0,1,0.38,0,-0.55,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,Veneto,Regione,7,35,0.03,34,8,0.361,3,-0.1,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,P.A. Bolzano,Regione,1,5,0.03,5,1,0.361,0,1.62,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina dello sport e dell'esercizio fisico,Servizi,4,P.A. Trento,Regione,1,5,0.03,5,1,0.361,0,1.32,totale,91.0,0.0,0.0,38,2,35,127800.0,70300.0,51800.0
Medicina legale,Servizi,4,Italia (Nazionale),Nazionale,155,775,0.03,752,650,0.38,247,-0.5,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Abruzzo,Regione,3,15,0.03,15,14,0.38,5,-1.18,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Basilicata,Regione,1,5,0.03,5,6,0.399,2,-4.41,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Calabria,Regione,5,25,0.03,24,20,0.399,8,-2.33,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Campania,Regione,15,75,0.03,73,61,0.38,23,-1.77,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Emilia-Romagna,Regione,12,60,0.03,58,49,0.38,19,0.99,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Friuli-Venezia Giulia,Regione,3,15,0.03,15,13,0.38,5,-0.45,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Lazio,Regione,15,75,0.03,73,63,0.38,24,-0.4,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Liguria,Regione,4,20,0.03,19,17,0.399,7,0.13,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Lombardia,Regione,26,130,0.03,126,111,0.361,40,0.82,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Marche,Regione,4,20,0.03,19,16,0.38,6,-0.81,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Molise,Regione,1,5,0.03,5,3,0.399,1,-3.24,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Piemonte,Regione,11,55,0.03,53,47,0.38,18,-0.21,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Puglia,Regione,10,50,0.03,48,43,0.38,16,-2.15,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Sardegna,Regione,4,20,0.03,19,17,0.38,6,-3.2,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Sicilia,Regione,13,65,0.03,63,53,0.399,21,-1.88,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Toscana,Regione,10,50,0.03,48,40,0.38,15,-0.3,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Umbria,Regione,2,10,0.03,10,9,0.38,3,-1.16,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Valle d'Aosta,Regione,0,0,0.03,0,1,0.38,0,-0.55,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,Veneto,Regione,13,65,0.03,63,54,0.361,19,-0.1,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,P.A. Bolzano,Regione,1,5,0.03,5,6,0.361,2,1.62,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Medicina legale,Servizi,4,P.A. Trento,Regione,1,5,0.03,5,6,0.361,2,1.32,totale,86.2,0.0,1.0,38,2,45,133400.0,73400.0,57400.0
Microbiologia e virologia,Servizi,4,Italia (Nazionale),Nazionale,110,550,0.38,341,400,0.38,152,-0.5,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Abruzzo,Regione,2,10,0.38,6,9,0.38,3,-1.18,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Basilicata,Regione,1,5,0.38,3,4,0.399,2,-4.41,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Calabria,Regione,3,15,0.38,9,12,0.399,5,-2.33,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Campania,Regione,10,50,0.38,31,38,0.38,14,-1.77,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Emilia-Romagna,Regione,8,40,0.38,25,30,0.38,11,0.99,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Friuli-Venezia Giulia,Regione,2,10,0.38,6,8,0.38,3,-0.45,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Lazio,Regione,11,55,0.38,34,39,0.38,15,-0.4,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Liguria,Regione,3,15,0.38,9,10,0.399,4,0.13,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Lombardia,Regione,19,95,0.38,59,68,0.361,25,0.82,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Marche,Regione,3,15,0.38,9,10,0.38,4,-0.81,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Molise,Regione,1,5,0.38,3,2,0.399,1,-3.24,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Piemonte,Regione,8,40,0.38,25,29,0.38,11,-0.21,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Puglia,Regione,7,35,0.38,22,26,0.38,10,-2.15,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Sardegna,Regione,3,15,0.38,9,11,0.38,4,-3.2,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Sicilia,Regione,9,45,0.38,28,32,0.399,13,-1.88,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Toscana,Regione,7,35,0.38,22,25,0.38,10,-0.3,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Umbria,Regione,2,10,0.38,6,6,0.38,2,-1.16,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Valle d'Aosta,Regione,0,0,0.38,0,1,0.38,0,-0.55,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,Veneto,Regione,9,45,0.38,28,33,0.361,12,-0.1,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,P.A. Bolzano,Regione,1,5,0.38,3,4,0.361,1,1.62,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Microbiologia e virologia,Servizi,4,P.A. Trento,Regione,1,5,0.38,3,4,0.361,1,1.32,totale,90.7,0.0,1.0,38,1,40,81700.0,44900.0,5700.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Italia (Nazionale),Nazionale,265,1325,0.4,795,1600,0.38,608,-0.5,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Abruzzo,Regione,6,30,0.4,18,34,0.38,13,-1.18,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Basilicata,Regione,2,10,0.4,6,14,0.399,6,-4.41,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Calabria,Regione,8,40,0.4,24,50,0.399,20,-2.33,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Campania,Regione,25,125,0.4,75,151,0.38,57,-1.77,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Emilia-Romagna,Regione,20,100,0.4,60,122,0.38,46,0.99,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Friuli-Venezia Giulia,Regione,5,25,0.4,15,32,0.38,12,-0.45,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Lazio,Regione,26,130,0.4,78,155,0.38,59,-0.4,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Liguria,Regione,7,35,0.4,21,41,0.399,16,0.13,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Lombardia,Regione,45,225,0.4,135,273,0.361,99,0.82,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Marche,Regione,7,35,0.4,21,40,0.38,15,-0.81,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Molise,Regione,1,5,0.4,3,8,0.399,3,-3.24,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Piemonte,Regione,19,95,0.4,57,116,0.38,44,-0.21,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Puglia,Regione,17,85,0.4,51,105,0.38,40,-2.15,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Sardegna,Regione,7,35,0.4,21,42,0.38,16,-3.2,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Sicilia,Regione,21,105,0.4,63,130,0.399,52,-1.88,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Toscana,Regione,16,80,0.4,48,99,0.38,38,-0.3,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Umbria,Regione,4,20,0.4,12,23,0.38,9,-1.16,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Valle d'Aosta,Regione,1,5,0.4,3,3,0.38,1,-0.55,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,Veneto,Regione,22,110,0.4,66,132,0.361,48,-0.1,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,P.A. Bolzano,Regione,2,10,0.4,6,15,0.361,5,1.62,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Patologia Clinica e Biochimica Clinica,Servizi,4,P.A. Trento,Regione,2,10,0.4,6,15,0.361,5,1.32,totale,86.1,0.5,1.5,38,1,45,84400.0,46400.0,7900.0
Radiodiagnostica,Servizi,4,Italia (Nazionale),Nazionale,655,3275,0.03,3177,6200,0.38,2356,-0.5,totale,55.4,2.5,3.5,42,3,65,124500.0,68500.0,46400.0
Radiodiagnostica,Servizi,4,Abruzzo,Regione,14,70,0.03,68,133,0.38,51,-1.18,totale,55.4,2.5,3.5,42,3,65,124500.0,68500.0,46400.0
